,Position,Longitude1 ,Latitude1 ,temp_anom,time,Longitude,Latitude,points,year
490,POINT (-69 47),-69,47,0.9020835757,1884-10-01,-69.001,47.001,-0.001,1884
498,POINT (-87 47),-87,47,0.9020835757,1884-10-01,-87.001,47.001,-0.001,1884
506,POINT (-89 47),-89,47,0.9020835757,1884-10-01,-89.001,47.001,-0.001,1884
514,POINT (-91 47),-91,47,0.9020835757,1884-10-01,-91.001,47.001,-0.001,1884
522,POINT (-93 47),-93,47,0.9020835757,1884-10-01,-93.001,47.001,-0.001,1884
530,POINT (-95 47),-95,47,0.9020835757,1884-10-01,-95.001,47.001,-0.001,1884
538,POINT (-97 47),-97,47,0.9020835757,1884-10-01,-97.001,47.001,-0.001,1884
546,POINT (-99 47),-99,47,0.9020835757,1884-10-01,-99.001,47.001,-0.001,1884
554,POINT (-101 47),-101,47,0.9020835757,1884-10-01,-101.001,47.001,-0.001,1884
562,POINT (-103 47),-103,47,0.9020835757,1884-10-01,-103.001,47.001,-0.001,1884
570,POINT (-105 47),-105,47,0.9020835757,1884-10-01,-105.001,47.001,-0.001,1884
578,POINT (-107 47),-107,47,0.9020835757,1884-10-01,-107.001,47.001,-0.001,1884
586,POINT (-109 47),-109,47,0.9020835757,1884-10-01,-109.001,47.001,-0.001,1884
594,POINT (-111 47),-111,47,0.9020835757,1884-10-01,-111.001,47.001,-0.001,1884
602,POINT (-113 47),-113,47,0.9020835757,1884-10-01,-113.001,47.001,-0.001,1884
610,POINT (-115 47),-115,47,0.9020835757,1884-10-01,-115.001,47.001,-0.001,1884
618,POINT (-117 47),-117,47,0.9020835757,1884-10-01,-117.001,47.001,-0.001,1884
626,POINT (-119 47),-119,47,0.9020835757,1884-10-01,-119.001,47.001,-0.001,1884
634,POINT (-121 47),-121,47,0.9020835757,1884-10-01,-121.001,47.001,-0.001,1884
642,POINT (-123 47),-123,47,0.9020835757,1884-10-01,-123.001,47.001,-0.001,1884
652,POINT (-69 45),-69,45,1.129517794,1884-10-01,-69.001,45.001,-0.001,1884
662,POINT (-71 45),-71,45,1.129517794,1884-10-01,-71.001,45.001,-0.001,1884
672,POINT (-73 45),-73,45,1.129517794,1884-10-01,-73.001,45.001,-0.001,1884
682,POINT (-83 45),-83,45,1.129517794,1884-10-01,-83.001,45.001,-0.001,1884
692,POINT (-85 45),-85,45,1.129517794,1884-10-01,-85.001,45.001,-0.001,1884
702,POINT (-87 45),-87,45,1.129517794,1884-10-01,-87.001,45.001,-0.001,1884
712,POINT (-89 45),-89,45,1.129517794,1884-10-01,-89.001,45.001,-0.001,1884
722,POINT (-91 45),-91,45,1.129517794,1884-10-01,-91.001,45.001,-0.001,1884
732,POINT (-93 45),-93,45,1.129517794,1884-10-01,-93.001,45.001,-0.001,1884
742,POINT (-95 45),-95,45,1.129517794,1884-10-01,-95.001,45.001,-0.001,1884
752,POINT (-97 45),-97,45,1.129517794,1884-10-01,-97.001,45.001,-0.001,1884
762,POINT (-99 45),-99,45,1.129517794,1884-10-01,-99.001,45.001,-0.001,1884
772,POINT (-101 45),-101,45,1.129517794,1884-10-01,-101.001,45.001,-0.001,1884
782,POINT (-103 45),-103,45,1.129517794,1884-10-01,-103.001,45.001,-0.001,1884
792,POINT (-105 45),-105,45,1.129517794,1884-10-01,-105.001,45.001,-0.001,1884
802,POINT (-107 45),-107,45,1.129517794,1884-10-01,-107.001,45.001,-0.001,1884
812,POINT (-109 45),-109,45,1.129517794,1884-10-01,-109.001,45.001,-0.001,1884
822,POINT (-111 45),-111,45,1.129517794,1884-10-01,-111.001,45.001,-0.001,1884
832,POINT (-113 45),-113,45,1.129517794,1884-10-01,-113.001,45.001,-0.001,1884
842,POINT (-115 45),-115,45,1.129517794,1884-10-01,-115.001,45.001,-0.001,1884
852,POINT (-117 45),-117,45,1.129517794,1884-10-01,-117.001,45.001,-0.001,1884
862,POINT (-119 45),-119,45,1.129517794,1884-10-01,-119.001,45.001,-0.001,1884
872,POINT (-121 45),-121,45,1.129517794,1884-10-01,-121.001,45.001,-0.001,1884
882,POINT (-123 45),-123,45,1.129517794,1884-10-01,-123.001,45.001,-0.001,1884
891,POINT (-71 43),-71,43,0.4724465013,1884-10-01,-71.001,43.001,-0.001,1884
901,POINT (-73 43),-73,43,0.4724465013,1884-10-01,-73.001,43.001,-0.001,1884
911,POINT (-75 43),-75,43,0.4724465013,1884-10-01,-75.001,43.001,-0.001,1884
921,POINT (-77 43),-77,43,0.4724465013,1884-10-01,-77.001,43.001,-0.001,1884
931,POINT (-79 43),-79,43,0.4724465013,1884-10-01,-79.001,43.001,-0.001,1884
941,POINT (-83 43),-83,43,0.4724465013,1884-10-01,-83.001,43.001,-0.001,1884
951,POINT (-85 43),-85,43,0.4724465013,1884-10-01,-85.001,43.001,-0.001,1884
961,POINT (-87 43),-87,43,0.4724465013,1884-10-01,-87.001,43.001,-0.001,1884
971,POINT (-89 43),-89,43,0.4724465013,1884-10-01,-89.001,43.001,-0.001,1884
981,POINT (-91 43),-91,43,0.4724465013,1884-10-01,-91.001,43.001,-0.001,1884
991,POINT (-93 43),-93,43,0.4724465013,1884-10-01,-93.001,43.001,-0.001,1884
1001,POINT (-95 43),-95,43,0.4724465013,1884-10-01,-95.001,43.001,-0.001,1884
1011,POINT (-97 43),-97,43,0.4724465013,1884-10-01,-97.001,43.001,-0.001,1884
1021,POINT (-99 43),-99,43,0.4724465013,1884-10-01,-99.001,43.001,-0.001,1884
1031,POINT (-101 43),-101,43,0.4724465013,1884-10-01,-101.001,43.001,-0.001,1884
1041,POINT (-103 43),-103,43,0.4724465013,1884-10-01,-103.001,43.001,-0.001,1884
1051,POINT (-105 43),-105,43,0.4724465013,1884-10-01,-105.001,43.001,-0.001,1884
1061,POINT (-107 43),-107,43,0.4724465013,1884-10-01,-107.001,43.001,-0.001,1884
1071,POINT (-109 43),-109,43,0.4724465013,1884-10-01,-109.001,43.001,-0.001,1884
1081,POINT (-111 43),-111,43,0.4724465013,1884-10-01,-111.001,43.001,-0.001,1884
1091,POINT (-113 43),-113,43,0.4724465013,1884-10-01,-113.001,43.001,-0.001,1884
1101,POINT (-115 43),-115,43,0.4724465013,1884-10-01,-115.001,43.001,-0.001,1884
1111,POINT (-117 43),-117,43,0.4724465013,1884-10-01,-117.001,43.001,-0.001,1884
1121,POINT (-119 43),-119,43,0.4724465013,1884-10-01,-119.001,43.001,-0.001,1884
1131,POINT (-121 43),-121,43,0.4724465013,1884-10-01,-121.001,43.001,-0.001,1884
1141,POINT (-123 43),-123,43,0.4724465013,1884-10-01,-123.001,43.001,-0.001,1884
379,POINT (-135 59),-135,59,1.316448092,1885-12-01,-135.001,59.001,-0.001,1885
386,POINT (-137 59),-137,59,1.316448092,1885-12-01,-137.001,59.001,-0.001,1885
393,POINT (-155 59),-155,59,1.316448092,1885-12-01,-155.001,59.001,-0.001,1885
400,POINT (-157 59),-157,59,1.316448092,1885-12-01,-157.001,59.001,-0.001,1885
407,POINT (-159 59),-159,59,1.316448092,1885-12-01,-159.001,59.001,-0.001,1885
414,POINT (-161 59),-161,59,1.316448092,1885-12-01,-161.001,59.001,-0.001,1885
465,POINT (-95 49),-95,49,0.8588341475,1885-08-01,-95.001,49.001,-0.001,1885
479,POINT (-113 49),-113,49,0.8588341475,1885-08-01,-113.001,49.001,-0.001,1885
2586,POINT (-83 31),-83,31,0.5996794701,1885-11-01,-83.001,31.001,-0.001,1885
2587,POINT (-83 31),-83,31,1.036575437,1885-12-01,-83.001,31.001,-0.001,1885
2599,POINT (-85 31),-85,31,0.5996794701,1885-11-01,-85.001,31.001,-0.001,1885
2600,POINT (-85 31),-85,31,1.036575437,1885-12-01,-85.001,31.001,-0.001,1885
2612,POINT (-87 31),-87,31,0.5996794701,1885-11-01,-87.001,31.001,-0.001,1885
2613,POINT (-87 31),-87,31,1.036575437,1885-12-01,-87.001,31.001,-0.001,1885
2625,POINT (-89 31),-89,31,0.5996794701,1885-11-01,-89.001,31.001,-0.001,1885
2626,POINT (-89 31),-89,31,1.036575437,1885-12-01,-89.001,31.001,-0.001,1885
2638,POINT (-91 31),-91,31,0.5996794701,1885-11-01,-91.001,31.001,-0.001,1885
2639,POINT (-91 31),-91,31,1.036575437,1885-12-01,-91.001,31.001,-0.001,1885
2651,POINT (-93 31),-93,31,0.5996794701,1885-11-01,-93.001,31.001,-0.001,1885
2652,POINT (-93 31),-93,31,1.036575437,1885-12-01,-93.001,31.001,-0.001,1885
2664,POINT (-95 31),-95,31,0.5996794701,1885-11-01,-95.001,31.001,-0.001,1885
2665,POINT (-95 31),-95,31,1.036575437,1885-12-01,-95.001,31.001,-0.001,1885
2677,POINT (-97 31),-97,31,0.5996794701,1885-11-01,-97.001,31.001,-0.001,1885
2678,POINT (-97 31),-97,31,1.036575437,1885-12-01,-97.001,31.001,-0.001,1885
2690,POINT (-99 31),-99,31,0.5996794701,1885-11-01,-99.001,31.001,-0.001,1885
2691,POINT (-99 31),-99,31,1.036575437,1885-12-01,-99.001,31.001,-0.001,1885
2703,POINT (-101 31),-101,31,0.5996794701,1885-11-01,-101.001,31.001,-0.001,1885
2704,POINT (-101 31),-101,31,1.036575437,1885-12-01,-101.001,31.001,-0.001,1885
2716,POINT (-103 31),-103,31,0.5996794701,1885-11-01,-103.001,31.001,-0.001,1885
2717,POINT (-103 31),-103,31,1.036575437,1885-12-01,-103.001,31.001,-0.001,1885
2729,POINT (-105 31),-105,31,0.5996794701,1885-11-01,-105.001,31.001,-0.001,1885
2730,POINT (-105 31),-105,31,1.036575437,1885-12-01,-105.001,31.001,-0.001,1885
319,POINT (-143 61),-143,61,1.265702009,1886-01-01,-143.001,61.001,-0.001,1886
325,POINT (-145 61),-145,61,1.265702009,1886-01-01,-145.001,61.001,-0.001,1886
331,POINT (-149 61),-149,61,1.265702009,1886-01-01,-149.001,61.001,-0.001,1886
337,POINT (-153 61),-153,61,1.265702009,1886-01-01,-153.001,61.001,-0.001,1886
343,POINT (-155 61),-155,61,1.265702009,1886-01-01,-155.001,61.001,-0.001,1886
349,POINT (-157 61),-157,61,1.265702009,1886-01-01,-157.001,61.001,-0.001,1886
355,POINT (-159 61),-159,61,1.265702009,1886-01-01,-159.001,61.001,-0.001,1886
361,POINT (-161 61),-161,61,1.265702009,1886-01-01,-161.001,61.001,-0.001,1886
367,POINT (-163 61),-163,61,1.265702009,1886-01-01,-163.001,61.001,-0.001,1886
373,POINT (-165 61),-165,61,1.265702009,1886-01-01,-165.001,61.001,-0.001,1886
380,POINT (-135 59),-135,59,1.626724243,1886-01-01,-135.001,59.001,-0.001,1886
387,POINT (-137 59),-137,59,1.626724243,1886-01-01,-137.001,59.001,-0.001,1886
394,POINT (-155 59),-155,59,1.626724243,1886-01-01,-155.001,59.001,-0.001,1886
401,POINT (-157 59),-157,59,1.626724243,1886-01-01,-157.001,59.001,-0.001,1886
408,POINT (-159 59),-159,59,1.626724243,1886-01-01,-159.001,59.001,-0.001,1886
415,POINT (-161 59),-161,59,1.626724243,1886-01-01,-161.001,59.001,-0.001,1886
423,POINT (-135 57),-135,57,1.298720956,1886-01-01,-135.001,57.001,-0.001,1886
424,POINT (-135 57),-135,57,4.1700000000000004e-05,1886-07-01,-135.001,57.001,-0.001,1886
429,POINT (-157 57),-157,57,1.298720956,1886-01-01,-157.001,57.001,-0.001,1886
438,POINT (-131 55),-131,55,0.9602889419,1886-02-01,-131.001,55.001,-0.001,1886
439,POINT (-131 55),-131,55,1.023391724,1886-04-01,-131.001,55.001,-0.001,1886
452,POINT (-133 55),-133,55,0.9602889419,1886-02-01,-133.001,55.001,-0.001,1886
453,POINT (-133 55),-133,55,1.023391724,1886-04-01,-133.001,55.001,-0.001,1886
466,POINT (-95 49),-95,49,1.179538012,1886-04-01,-95.001,49.001,-0.001,1886
480,POINT (-113 49),-113,49,1.179538012,1886-04-01,-113.001,49.001,-0.001,1886
21,POINT (-143 69),-143,69,0.6653254032,1887-01-01,-143.001,69.001,-0.001,1887
26,POINT (-145 69),-145,69,0.6653254032,1887-01-01,-145.001,69.001,-0.001,1887
30,POINT (-147 69),-147,69,0.6653254032,1887-01-01,-147.001,69.001,-0.001,1887
34,POINT (-149 69),-149,69,0.6653254032,1887-01-01,-149.001,69.001,-0.001,1887
38,POINT (-151 69),-151,69,0.6653254032,1887-01-01,-151.001,69.001,-0.001,1887
42,POINT (-153 69),-153,69,0.6653254032,1887-01-01,-153.001,69.001,-0.001,1887
46,POINT (-155 69),-155,69,0.6653254032,1887-01-01,-155.001,69.001,-0.001,1887
50,POINT (-157 69),-157,69,0.6653254032,1887-01-01,-157.001,69.001,-0.001,1887
54,POINT (-159 69),-159,69,0.6653254032,1887-01-01,-159.001,69.001,-0.001,1887
58,POINT (-161 69),-161,69,0.6653254032,1887-01-01,-161.001,69.001,-0.001,1887
62,POINT (-163 69),-163,69,0.6653254032,1887-01-01,-163.001,69.001,-0.001,1887
65,POINT (-143 67),-143,67,0.91101861,1887-01-01,-143.001,67.001,-0.001,1887
74,POINT (-145 67),-145,67,0.91101861,1887-01-01,-145.001,67.001,-0.001,1887
83,POINT (-147 67),-147,67,0.91101861,1887-01-01,-147.001,67.001,-0.001,1887
92,POINT (-149 67),-149,67,0.91101861,1887-01-01,-149.001,67.001,-0.001,1887
101,POINT (-151 67),-151,67,0.91101861,1887-01-01,-151.001,67.001,-0.001,1887
110,POINT (-153 67),-153,67,0.91101861,1887-01-01,-153.001,67.001,-0.001,1887
119,POINT (-155 67),-155,67,0.91101861,1887-01-01,-155.001,67.001,-0.001,1887
128,POINT (-157 67),-157,67,0.91101861,1887-01-01,-157.001,67.001,-0.001,1887
137,POINT (-159 67),-159,67,0.91101861,1887-01-01,-159.001,67.001,-0.001,1887
146,POINT (-161 67),-161,67,0.91101861,1887-01-01,-161.001,67.001,-0.001,1887
155,POINT (-143 65),-143,65,1.040695786,1889-05-01,-143.001,65.001,-0.001,1889
164,POINT (-145 65),-145,65,1.040695786,1889-05-01,-145.001,65.001,-0.001,1889
173,POINT (-147 65),-147,65,1.040695786,1889-05-01,-147.001,65.001,-0.001,1889
182,POINT (-149 65),-149,65,1.040695786,1889-05-01,-149.001,65.001,-0.001,1889
191,POINT (-151 65),-151,65,1.040695786,1889-05-01,-151.001,65.001,-0.001,1889
200,POINT (-153 65),-153,65,1.040695786,1889-05-01,-153.001,65.001,-0.001,1889
209,POINT (-155 65),-155,65,1.040695786,1889-05-01,-155.001,65.001,-0.001,1889
218,POINT (-157 65),-157,65,1.040695786,1889-05-01,-157.001,65.001,-0.001,1889
227,POINT (-159 65),-159,65,1.040695786,1889-05-01,-159.001,65.001,-0.001,1889
236,POINT (-161 65),-161,65,1.040695786,1889-05-01,-161.001,65.001,-0.001,1889
245,POINT (-163 65),-163,65,1.040695786,1889-05-01,-163.001,65.001,-0.001,1889
254,POINT (-165 65),-165,65,1.040695786,1889-05-01,-165.001,65.001,-0.001,1889
263,POINT (-143 63),-143,63,1.520817161,1889-05-01,-143.001,63.001,-0.001,1889
269,POINT (-145 63),-145,63,1.520817161,1889-05-01,-145.001,63.001,-0.001,1889
274,POINT (-147 63),-147,63,1.520817161,1889-05-01,-147.001,63.001,-0.001,1889
279,POINT (-149 63),-149,63,1.520817161,1889-05-01,-149.001,63.001,-0.001,1889
284,POINT (-151 63),-151,63,1.520817161,1889-05-01,-151.001,63.001,-0.001,1889
289,POINT (-153 63),-153,63,1.520817161,1889-05-01,-153.001,63.001,-0.001,1889
294,POINT (-155 63),-155,63,1.520817161,1889-05-01,-155.001,63.001,-0.001,1889
299,POINT (-157 63),-157,63,1.520817161,1889-05-01,-157.001,63.001,-0.001,1889
304,POINT (-159 63),-159,63,1.520817161,1889-05-01,-159.001,63.001,-0.001,1889
309,POINT (-161 63),-161,63,1.520817161,1889-05-01,-161.001,63.001,-0.001,1889
314,POINT (-163 63),-163,63,1.520817161,1889-05-01,-163.001,63.001,-0.001,1889
320,POINT (-143 61),-143,61,1.561581612,1889-05-01,-143.001,61.001,-0.001,1889
326,POINT (-145 61),-145,61,1.561581612,1889-05-01,-145.001,61.001,-0.001,1889
332,POINT (-149 61),-149,61,1.561581612,1889-05-01,-149.001,61.001,-0.001,1889
338,POINT (-153 61),-153,61,1.561581612,1889-05-01,-153.001,61.001,-0.001,1889
344,POINT (-155 61),-155,61,1.561581612,1889-05-01,-155.001,61.001,-0.001,1889
350,POINT (-157 61),-157,61,1.561581612,1889-05-01,-157.001,61.001,-0.001,1889
356,POINT (-159 61),-159,61,1.561581612,1889-05-01,-159.001,61.001,-0.001,1889
362,POINT (-161 61),-161,61,1.561581612,1889-05-01,-161.001,61.001,-0.001,1889
368,POINT (-163 61),-163,61,1.561581612,1889-05-01,-163.001,61.001,-0.001,1889
374,POINT (-165 61),-165,61,1.561581612,1889-05-01,-165.001,61.001,-0.001,1889
440,POINT (-131 55),-131,55,1.329648733,1891-07-01,-131.001,55.001,-0.001,1891
454,POINT (-133 55),-133,55,1.329648733,1891-07-01,-133.001,55.001,-0.001,1891
66,POINT (-143 67),-143,67,1.055759192,1894-01-01,-143.001,67.001,-0.001,1894
67,POINT (-143 67),-143,67,1.404977441,1894-02-01,-143.001,67.001,-0.001,1894
75,POINT (-145 67),-145,67,1.055759192,1894-01-01,-145.001,67.001,-0.001,1894
76,POINT (-145 67),-145,67,1.404977441,1894-02-01,-145.001,67.001,-0.001,1894
84,POINT (-147 67),-147,67,1.055759192,1894-01-01,-147.001,67.001,-0.001,1894
85,POINT (-147 67),-147,67,1.404977441,1894-02-01,-147.001,67.001,-0.001,1894
93,POINT (-149 67),-149,67,1.055759192,1894-01-01,-149.001,67.001,-0.001,1894
94,POINT (-149 67),-149,67,1.404977441,1894-02-01,-149.001,67.001,-0.001,1894
102,POINT (-151 67),-151,67,1.055759192,1894-01-01,-151.001,67.001,-0.001,1894
103,POINT (-151 67),-151,67,1.404977441,1894-02-01,-151.001,67.001,-0.001,1894
111,POINT (-153 67),-153,67,1.055759192,1894-01-01,-153.001,67.001,-0.001,1894
112,POINT (-153 67),-153,67,1.404977441,1894-02-01,-153.001,67.001,-0.001,1894
120,POINT (-155 67),-155,67,1.055759192,1894-01-01,-155.001,67.001,-0.001,1894
121,POINT (-155 67),-155,67,1.404977441,1894-02-01,-155.001,67.001,-0.001,1894
129,POINT (-157 67),-157,67,1.055759192,1894-01-01,-157.001,67.001,-0.001,1894
130,POINT (-157 67),-157,67,1.404977441,1894-02-01,-157.001,67.001,-0.001,1894
138,POINT (-159 67),-159,67,1.055759192,1894-01-01,-159.001,67.001,-0.001,1894
139,POINT (-159 67),-159,67,1.404977441,1894-02-01,-159.001,67.001,-0.001,1894
147,POINT (-161 67),-161,67,1.055759192,1894-01-01,-161.001,67.001,-0.001,1894
148,POINT (-161 67),-161,67,1.404977441,1894-02-01,-161.001,67.001,-0.001,1894
156,POINT (-143 65),-143,65,1.119167328,1894-01-01,-143.001,65.001,-0.001,1894
157,POINT (-143 65),-143,65,1.46841228,1894-02-01,-143.001,65.001,-0.001,1894
165,POINT (-145 65),-145,65,1.119167328,1894-01-01,-145.001,65.001,-0.001,1894
166,POINT (-145 65),-145,65,1.46841228,1894-02-01,-145.001,65.001,-0.001,1894
174,POINT (-147 65),-147,65,1.119167328,1894-01-01,-147.001,65.001,-0.001,1894
175,POINT (-147 65),-147,65,1.46841228,1894-02-01,-147.001,65.001,-0.001,1894
183,POINT (-149 65),-149,65,1.119167328,1894-01-01,-149.001,65.001,-0.001,1894
184,POINT (-149 65),-149,65,1.46841228,1894-02-01,-149.001,65.001,-0.001,1894
192,POINT (-151 65),-151,65,1.119167328,1894-01-01,-151.001,65.001,-0.001,1894
193,POINT (-151 65),-151,65,1.46841228,1894-02-01,-151.001,65.001,-0.001,1894
201,POINT (-153 65),-153,65,1.119167328,1894-01-01,-153.001,65.001,-0.001,1894
202,POINT (-153 65),-153,65,1.46841228,1894-02-01,-153.001,65.001,-0.001,1894
210,POINT (-155 65),-155,65,1.119167328,1894-01-01,-155.001,65.001,-0.001,1894
211,POINT (-155 65),-155,65,1.46841228,1894-02-01,-155.001,65.001,-0.001,1894
219,POINT (-157 65),-157,65,1.119167328,1894-01-01,-157.001,65.001,-0.001,1894
220,POINT (-157 65),-157,65,1.46841228,1894-02-01,-157.001,65.001,-0.001,1894
228,POINT (-159 65),-159,65,1.119167328,1894-01-01,-159.001,65.001,-0.001,1894
229,POINT (-159 65),-159,65,1.46841228,1894-02-01,-159.001,65.001,-0.001,1894
237,POINT (-161 65),-161,65,1.119167328,1894-01-01,-161.001,65.001,-0.001,1894
238,POINT (-161 65),-161,65,1.46841228,1894-02-01,-161.001,65.001,-0.001,1894
246,POINT (-163 65),-163,65,1.119167328,1894-01-01,-163.001,65.001,-0.001,1894
247,POINT (-163 65),-163,65,1.46841228,1894-02-01,-163.001,65.001,-0.001,1894
255,POINT (-165 65),-165,65,1.119167328,1894-01-01,-165.001,65.001,-0.001,1894
256,POINT (-165 65),-165,65,1.46841228,1894-02-01,-165.001,65.001,-0.001,1894
467,POINT (-95 49),-95,49,1.20603621,1895-02-01,-95.001,49.001,-0.001,1895
481,POINT (-113 49),-113,49,1.20603621,1895-02-01,-113.001,49.001,-0.001,1895
2588,POINT (-83 31),-83,31,1.163419366,1895-12-01,-83.001,31.001,-0.001,1895
2601,POINT (-85 31),-85,31,1.163419366,1895-12-01,-85.001,31.001,-0.001,1895
2614,POINT (-87 31),-87,31,1.163419366,1895-12-01,-87.001,31.001,-0.001,1895
2627,POINT (-89 31),-89,31,1.163419366,1895-12-01,-89.001,31.001,-0.001,1895
2640,POINT (-91 31),-91,31,1.163419366,1895-12-01,-91.001,31.001,-0.001,1895
2653,POINT (-93 31),-93,31,1.163419366,1895-12-01,-93.001,31.001,-0.001,1895
2666,POINT (-95 31),-95,31,1.163419366,1895-12-01,-95.001,31.001,-0.001,1895
2679,POINT (-97 31),-97,31,1.163419366,1895-12-01,-97.001,31.001,-0.001,1895
2692,POINT (-99 31),-99,31,1.163419366,1895-12-01,-99.001,31.001,-0.001,1895
2705,POINT (-101 31),-101,31,1.163419366,1895-12-01,-101.001,31.001,-0.001,1895
2718,POINT (-103 31),-103,31,1.163419366,1895-12-01,-103.001,31.001,-0.001,1895
2731,POINT (-105 31),-105,31,1.163419366,1895-12-01,-105.001,31.001,-0.001,1895
468,POINT (-95 49),-95,49,1.271476269,1896-03-01,-95.001,49.001,-0.001,1896
482,POINT (-113 49),-113,49,1.271476269,1896-03-01,-113.001,49.001,-0.001,1896
2589,POINT (-83 31),-83,31,1.908930302,1896-01-01,-83.001,31.001,-0.001,1896
2602,POINT (-85 31),-85,31,1.908930302,1896-01-01,-85.001,31.001,-0.001,1896
2615,POINT (-87 31),-87,31,1.908930302,1896-01-01,-87.001,31.001,-0.001,1896
2628,POINT (-89 31),-89,31,1.908930302,1896-01-01,-89.001,31.001,-0.001,1896
2641,POINT (-91 31),-91,31,1.908930302,1896-01-01,-91.001,31.001,-0.001,1896
2654,POINT (-93 31),-93,31,1.908930302,1896-01-01,-93.001,31.001,-0.001,1896
2667,POINT (-95 31),-95,31,1.908930302,1896-01-01,-95.001,31.001,-0.001,1896
2680,POINT (-97 31),-97,31,1.908930302,1896-01-01,-97.001,31.001,-0.001,1896
2693,POINT (-99 31),-99,31,1.908930302,1896-01-01,-99.001,31.001,-0.001,1896
2706,POINT (-101 31),-101,31,1.908930302,1896-01-01,-101.001,31.001,-0.001,1896
2719,POINT (-103 31),-103,31,1.908930302,1896-01-01,-103.001,31.001,-0.001,1896
2732,POINT (-105 31),-105,31,1.908930302,1896-01-01,-105.001,31.001,-0.001,1896
469,POINT (-95 49),-95,49,1.437904954,1897-02-01,-95.001,49.001,-0.001,1897
483,POINT (-113 49),-113,49,1.437904954,1897-02-01,-113.001,49.001,-0.001,1897
2590,POINT (-83 31),-83,31,2.277400255,1897-08-01,-83.001,31.001,-0.001,1897
2603,POINT (-85 31),-85,31,2.277400255,1897-08-01,-85.001,31.001,-0.001,1897
2616,POINT (-87 31),-87,31,2.277400255,1897-08-01,-87.001,31.001,-0.001,1897
2629,POINT (-89 31),-89,31,2.277400255,1897-08-01,-89.001,31.001,-0.001,1897
2642,POINT (-91 31),-91,31,2.277400255,1897-08-01,-91.001,31.001,-0.001,1897
2655,POINT (-93 31),-93,31,2.277400255,1897-08-01,-93.001,31.001,-0.001,1897
2668,POINT (-95 31),-95,31,2.277400255,1897-08-01,-95.001,31.001,-0.001,1897
2681,POINT (-97 31),-97,31,2.277400255,1897-08-01,-97.001,31.001,-0.001,1897
2694,POINT (-99 31),-99,31,2.277400255,1897-08-01,-99.001,31.001,-0.001,1897
2707,POINT (-101 31),-101,31,2.277400255,1897-08-01,-101.001,31.001,-0.001,1897
2720,POINT (-103 31),-103,31,2.277400255,1897-08-01,-103.001,31.001,-0.001,1897
2733,POINT (-105 31),-105,31,2.277400255,1897-08-01,-105.001,31.001,-0.001,1897
470,POINT (-95 49),-95,49,1.608534098,1900-06-01,-95.001,49.001,-0.001,1900
484,POINT (-113 49),-113,49,1.608534098,1900-06-01,-113.001,49.001,-0.001,1900
2591,POINT (-83 31),-83,31,2.437400341,1915-08-01,-83.001,31.001,-0.001,1915
2604,POINT (-85 31),-85,31,2.437400341,1915-08-01,-85.001,31.001,-0.001,1915
2617,POINT (-87 31),-87,31,2.437400341,1915-08-01,-87.001,31.001,-0.001,1915
2630,POINT (-89 31),-89,31,2.437400341,1915-08-01,-89.001,31.001,-0.001,1915
2643,POINT (-91 31),-91,31,2.437400341,1915-08-01,-91.001,31.001,-0.001,1915
2656,POINT (-93 31),-93,31,2.437400341,1915-08-01,-93.001,31.001,-0.001,1915
2669,POINT (-95 31),-95,31,2.437400341,1915-08-01,-95.001,31.001,-0.001,1915
2682,POINT (-97 31),-97,31,2.437400341,1915-08-01,-97.001,31.001,-0.001,1915
2695,POINT (-99 31),-99,31,2.437400341,1915-08-01,-99.001,31.001,-0.001,1915
2708,POINT (-101 31),-101,31,2.437400341,1915-08-01,-101.001,31.001,-0.001,1915
2721,POINT (-103 31),-103,31,2.437400341,1915-08-01,-103.001,31.001,-0.001,1915
2734,POINT (-105 31),-105,31,2.437400341,1915-08-01,-105.001,31.001,-0.001,1915
1150,POINT (-75 41),-75,41,0.5653779507,1918-11-01,-75.001,41.001,-0.001,1918
1151,POINT (-75 41),-75,41,0.6236009598,1918-12-01,-75.001,41.001,-0.001,1918
1166,POINT (-77 41),-77,41,0.5653779507,1918-11-01,-77.001,41.001,-0.001,1918
1167,POINT (-77 41),-77,41,0.6236009598,1918-12-01,-77.001,41.001,-0.001,1918
1182,POINT (-79 41),-79,41,0.5653779507,1918-11-01,-79.001,41.001,-0.001,1918
1183,POINT (-79 41),-79,41,0.6236009598,1918-12-01,-79.001,41.001,-0.001,1918
1198,POINT (-81 41),-81,41,0.5653779507,1918-11-01,-81.001,41.001,-0.001,1918
1199,POINT (-81 41),-81,41,0.6236009598,1918-12-01,-81.001,41.001,-0.001,1918
1214,POINT (-83 41),-83,41,0.5653779507,1918-11-01,-83.001,41.001,-0.001,1918
1215,POINT (-83 41),-83,41,0.6236009598,1918-12-01,-83.001,41.001,-0.001,1918
1230,POINT (-85 41),-85,41,0.5653779507,1918-11-01,-85.001,41.001,-0.001,1918
1231,POINT (-85 41),-85,41,0.6236009598,1918-12-01,-85.001,41.001,-0.001,1918
1246,POINT (-87 41),-87,41,0.5653779507,1918-11-01,-87.001,41.001,-0.001,1918
1247,POINT (-87 41),-87,41,0.6236009598,1918-12-01,-87.001,41.001,-0.001,1918
1262,POINT (-89 41),-89,41,0.5653779507,1918-11-01,-89.001,41.001,-0.001,1918
1263,POINT (-89 41),-89,41,0.6236009598,1918-12-01,-89.001,41.001,-0.001,1918
